submission_id,question,response1,context_picture,sentence_order,domain,experiment_id,problems,enjoyment,item,botresponse,option2,option1,understand,text,target,age,comments,education,target_size,sentences,languages,sex,np,context,sentence2,trial_number,startTime,fairprice,congruence,response2,sentence1,trial_name
514,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/tree-parade-basic.png,1|0,trees,14,NA,1,sequoia,sarah,very well,very bad,NA,You also see this sequoia.,warmup/sequoia.png,24,NA,graduated_high_school,0,<b>That's a small tree.</b>|<b>That tree is small.</b>,english,male,1,You and your friend see the following:,NA,1,1568227940284,0.6,1,0,NA,custom_slider2
514,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/bird-parade-basic.png,1|0,birds,14,NA,1,eagle,sarah,very well,very bad,NA,You also see this eagle.,warmup/eagle.jpg,24,NA,graduated_high_school,0,<b>That's a small bird.</b>|<b>That bird is small.</b>,english,male,1,You and your friend see the following:,NA,2,1568227940284,0.6,1,0,NA,custom_slider2
514,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/dog-parade-basic.png,1|0,dogs1,14,NA,1,chihuahua,sarah,very well,very bad,NA,You also see this chihuahua.,warmup/chihuahua.jpg,24,NA,graduated_high_school,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,english,male,1,You and your friend see the following:,NA,3,1568227940284,0.6,0,100,NA,custom_slider2
513,How well does each of the sentences describe it? (Click on the slider to provide a rating),95,NA,NA,NA,14,NA,2,NA,Margaret,very well,very bad,NA,Imagine you see this basketball.,warmup/basketball.png,NA,NA,graduated_college,NA,NA,English,male,NA,NA,The basketball is green.,1,1568227856720,0.6,NA,0,The basketball is orange.,custom_warmup
513,How well does each of the sentences describe it? (Click on the slider to provide a rating),37,NA,NA,NA,14,NA,2,NA,Margaret,very well,very bad,NA,Imagine you see this chair.,warmup/purple-chair.png,NA,NA,graduated_college,NA,NA,English,male,NA,NA,The chair is blue.,2,1568227856720,0.6,NA,56,The chair is yellow.,custom_warmup
513,How well does each of these sentences describe it? (Click on the slider to provide a rating),19,images/fish-parade-basic.png,0|1,fish,14,NA,2,goldfish,Margaret,very well,very bad,NA,You also see this goldfish.,warmup/goldfish.png,NA,NA,graduated_college,1,<b>That's a big goldfish.</b>|<b>That goldfish is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568227856720,0.6,1,45,NA,custom_slider1
513,How well does each of these sentences describe it? (Click on the slider to provide a rating),30,images/bird-parade-basic.png,0|1,birds,14,NA,2,eagle,Margaret,very well,very bad,NA,You also see this eagle.,warmup/eagle.jpg,NA,NA,graduated_college,0,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568227856720,0.6,1,74,NA,custom_slider1
513,How well does each of these sentences describe it? (Click on the slider to provide a rating),25,images/dog-parade-basic2.png,NA,dogs2,14,NA,2,great dane,Margaret,very well,very bad,NA,You also see this great dane.,warmup/great-dane.jpg,NA,NA,graduated_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,You and your friend see the following:,NA,3,1568227856720,0.6,0,73,NA,custom_slider1
513,How well does each of these sentences describe it? (Click on the slider to provide a rating),68,images/flower-parade-basic.png,0|1,flowers,14,NA,2,sunflower,Margaret,very well,very bad,NA,You also see this sunflower.,warmup/sunflower.png,NA,NA,graduated_college,0,<b>That's a small sunflower.</b>|<b>That sunflower is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568227856720,0.6,1,28,NA,custom_slider2
513,How well does each of these sentences describe it? (Click on the slider to provide a rating),26,images/tree-parade-basic.png,0|1,trees,14,NA,2,bonsai,Margaret,very well,very bad,NA,You also see this bonsai.,warmup/bonsai.jpg,NA,NA,graduated_college,1,<b>That's a small tree.</b>|<b>That tree is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568227856720,0.6,0,71,NA,custom_slider2
513,How well does each of these sentences describe it? (Click on the slider to provide a rating),64,images/dog-parade-basic.png,0|1,dogs1,14,NA,2,chihuahua,Margaret,very well,very bad,NA,You also see this chihuahua.,warmup/chihuahua.jpg,NA,NA,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568227856720,0.6,0,43,NA,custom_slider2
512,How well does each of the sentences describe it? (Click on the slider to provide a rating),46,NA,NA,NA,14,NA,1,NA,mary,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,23,NA,graduated_college,NA,NA,English,male,NA,NA,The chair is blue.,1,1568227627623,0.6,NA,78,The chair is yellow.,custom_warmup
512,How well does each of the sentences describe it? (Click on the slider to provide a rating),52,NA,NA,NA,14,NA,1,NA,mary,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,23,NA,graduated_college,NA,NA,English,male,NA,NA,The basketball is green.,2,1568227627623,0.6,NA,88,The basketball is orange.,custom_warmup
512,How well does each of these sentences describe it? (Click on the slider to provide a rating),55,images/fish-parade-basic.png,0|1,fish,14,NA,1,goldfish,mary,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,23,NA,graduated_college,1,<b>That's a big goldfish.</b>|<b>That goldfish is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568227627623,0.6,1,93,NA,custom_slider1
512,How well does each of these sentences describe it? (Click on the slider to provide a rating),69,images/tree-parade-basic.png,0|1,trees,14,NA,1,bonsai,mary,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,23,NA,graduated_college,1,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568227627623,0.6,1,94,NA,custom_slider1
512,How well does each of these sentences describe it? (Click on the slider to provide a rating),46,images/dog-parade-basic2.png,NA,dogs2,14,NA,1,great dane,mary,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,23,NA,graduated_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,You and your friend see the following:,NA,3,1568227627623,0.6,0,73,NA,custom_slider1
512,How well does each of these sentences describe it? (Click on the slider to provide a rating),54,images/dog-parade-basic.png,0|1,dogs1,14,NA,1,chihuahua,mary,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,23,NA,graduated_college,1,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568227627623,0.6,1,0,NA,custom_slider2
512,How well does each of these sentences describe it? (Click on the slider to provide a rating),71,images/flower-parade-basic.png,0|1,flowers,14,NA,1,sunflower,mary,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,23,NA,graduated_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568227627623,0.6,0,95,NA,custom_slider2
512,How well does each of these sentences describe it? (Click on the slider to provide a rating),53,images/bird-parade-basic.png,0|1,birds,14,NA,1,eagle,mary,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,23,NA,graduated_college,0,<b>That's a big eagle.</b>|<b>That eagle is big.</b>,English,male,0,You and your friend see the following:,NA,3,1568227627623,0.6,0,62,NA,custom_slider2
511,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,no,1,NA,jennifer,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,24,no,graduated_college,NA,NA,English,male,NA,NA,The chair is blue.,1,1568227218745,0.6,NA,0,The chair is yellow.,custom_warmup
511,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,no,1,NA,jennifer,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,24,no,graduated_college,NA,NA,English,male,NA,NA,The basketball is green.,2,1568227218745,0.6,NA,0,The basketball is orange.,custom_warmup
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/flower-parade-basic.png,1|0,flowers,14,no,1,sunflower,jennifer,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,24,no,graduated_college,0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568227218745,0.6,0,100,NA,custom_slider1
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/dog-parade-basic.png,1|0,dogs1,14,no,1,doberman,jennifer,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,24,no,graduated_college,0,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568227218745,0.6,1,0,NA,custom_slider1
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/bird-parade-basic.png,1|0,birds,14,no,1,hummingbird,jennifer,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,24,no,graduated_college,1,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,You and your friend see the following:,NA,3,1568227218745,0.6,1,0,NA,custom_slider1
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/tree-parade-basic.png,1|0,trees,14,no,1,bonsai,jennifer,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,24,no,graduated_college,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568227218745,0.6,0,100,NA,custom_slider2
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/fish-parade-basic.png,1|0,fish,14,no,1,goldfish,jennifer,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,24,no,graduated_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568227218745,0.6,0,100,NA,custom_slider2
511,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/dog-parade-basic2.png,NA,dogs2,14,no,1,great dane,jennifer,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,24,no,graduated_college,0,<b>That's a small great dane.</b>|<b>That great dane is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568227218745,0.6,1,0,NA,custom_slider2
510,How well does each of the sentences describe it? (Click on the slider to provide a rating),94,NA,NA,NA,14,No,1,NA,sarah,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,38,NA,graduated_college,NA,NA,English,female,NA,NA,The basketball is green.,1,1568227208969,0.6,NA,0,The basketball is orange.,custom_warmup
510,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,No,1,NA,sarah,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,38,NA,graduated_college,NA,NA,English,female,NA,NA,The chair is blue.,2,1568227208969,0.6,NA,0,The chair is yellow.,custom_warmup
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),83,images/dog-parade-basic.png,1|0,dogs1,14,No,1,doberman,sarah,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,38,NA,graduated_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,female,1,You and your friend see the following:,NA,1,1568227208969,0.6,0,91,NA,custom_slider1
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),17,images/fish-parade-basic.png,1|0,fish,14,No,1,swordfish,sarah,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,38,NA,graduated_college,0,<b>That's a small swordfish.</b>|<b>That swordfish is small.</b>,English,female,0,You and your friend see the following:,NA,2,1568227208969,0.6,1,9,NA,custom_slider1
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/tree-parade-basic.png,1|0,trees,14,No,1,bonsai,sarah,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,38,NA,graduated_college,1,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,female,1,You and your friend see the following:,NA,3,1568227208969,0.6,1,0,NA,custom_slider1
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),69,images/dog-parade-basic2.png,NA,dogs2,14,No,1,great dane,sarah,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,38,NA,graduated_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,female,1,You and your friend see the following:,NA,1,1568227208969,0.6,0,76,NA,custom_slider2
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),59,images/flower-parade-basic.png,1|0,flowers,14,No,1,dandelion,sarah,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,38,NA,graduated_college,1,<b>That's a small dandelion.</b>|<b>That dandelion is small.</b>,English,female,0,You and your friend see the following:,NA,2,1568227208969,0.6,0,74,NA,custom_slider2
510,How well does each of these sentences describe it? (Click on the slider to provide a rating),8,images/bird-parade-basic.png,1|0,birds,14,No,1,hummingbird,sarah,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,38,NA,graduated_college,1,<b>That's a big hummingbird.</b>|<b>That hummingbird is big.</b>,English,female,0,You and your friend see the following:,NA,3,1568227208969,0.6,1,0,NA,custom_slider2
509,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,NA,2,NA,Patricia,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,28,NA,some_college,NA,NA,English,male,NA,NA,The basketball is green.,1,1568227328431,NA,NA,0,The basketball is orange.,custom_warmup
509,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,NA,2,NA,Patricia,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,28,NA,some_college,NA,NA,English,male,NA,NA,The chair is blue.,2,1568227328431,NA,NA,10,The chair is yellow.,custom_warmup
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/dog-parade-basic.png,0|1,dogs1,14,NA,2,chihuahua,Patricia,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,28,NA,some_college,1,<b>That's a big chihuahua.</b>|<b>That chihuahua is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568227328431,NA,1,0,NA,custom_slider1
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),95,images/flower-parade-basic.png,0|1,flowers,14,NA,2,sunflower,Patricia,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,28,NA,some_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568227328431,NA,0,93,NA,custom_slider1
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/tree-parade-basic.png,0|1,trees,14,NA,2,sequoia,Patricia,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,28,NA,some_college,0,<b>That's a small tree.</b>|<b>That tree is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568227328431,NA,1,0,NA,custom_slider1
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),75,images/dog-parade-basic2.png,NA,dogs2,14,NA,2,pug,Patricia,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,28,NA,some_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,1,1568227328431,NA,0,82,NA,custom_slider2
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/bird-parade-basic.png,0|1,birds,14,NA,2,eagle,Patricia,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,28,NA,some_college,0,<b>That's a small eagle.</b>|<b>That eagle is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568227328431,NA,1,1,NA,custom_slider2
509,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/fish-parade-basic.png,0|1,fish,14,NA,2,goldfish,Patricia,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,28,NA,some_college,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568227328431,NA,0,100,NA,custom_slider2
508,How well does each of the sentences describe it? (Click on the slider to provide a rating),8,NA,NA,NA,14,"No, everything was fine.",2,NA,barbara,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,25,Thank you for having me.,graduated_college,NA,NA,English,male,NA,NA,The chair is blue.,1,1568226946338,1,NA,17,The chair is yellow.,custom_warmup
508,How well does each of the sentences describe it? (Click on the slider to provide a rating),96,NA,NA,NA,14,"No, everything was fine.",2,NA,barbara,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,25,Thank you for having me.,graduated_college,NA,NA,English,male,NA,NA,The basketball is green.,2,1568226946338,1,NA,7,The basketball is orange.,custom_warmup
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),36,images/flower-parade-basic.png,0|1,flowers,14,"No, everything was fine.",2,sunflower,barbara,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,25,Thank you for having me.,graduated_college,0,<b>That's a small sunflower.</b>|<b>That sunflower is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568226946338,1,1,37,NA,custom_slider1
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),15,images/fish-parade-basic.png,0|1,fish,14,"No, everything was fine.",2,swordfish,barbara,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,25,Thank you for having me.,graduated_college,0,<b>That's a small swordfish.</b>|<b>That swordfish is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568226946338,1,1,15,NA,custom_slider1
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),70,images/bird-parade-basic.png,0|1,birds,14,"No, everything was fine.",2,eagle,barbara,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,25,Thank you for having me.,graduated_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,You and your friend see the following:,NA,3,1568226946338,1,0,76,NA,custom_slider1
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),9,images/tree-parade-basic.png,0|1,trees,14,"No, everything was fine.",2,bonsai,barbara,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,25,Thank you for having me.,graduated_college,1,<b>That's a big bonsai.</b>|<b>That bonsai is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568226946338,1,1,7,NA,custom_slider2
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),92,images/dog-parade-basic.png,0|1,dogs1,14,"No, everything was fine.",2,chihuahua,barbara,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,25,Thank you for having me.,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568226946338,1,0,95,NA,custom_slider2
508,How well does each of these sentences describe it? (Click on the slider to provide a rating),94,images/dog-parade-basic2.png,NA,dogs2,14,"No, everything was fine.",2,pug,barbara,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,25,Thank you for having me.,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568226946338,1,0,95,NA,custom_slider2
507,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,no,1,NA,jessica,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,21,NA,some_college,NA,NA,english,male,NA,NA,The chair is blue.,1,1568226616274,0.6,NA,0,The chair is yellow.,custom_warmup
507,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,no,1,NA,jessica,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,21,NA,some_college,NA,NA,english,male,NA,NA,The basketball is green.,2,1568226616274,0.6,NA,0,The basketball is orange.,custom_warmup
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/dog-parade-basic.png,0|1,dogs1,14,no,1,doberman,jessica,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,21,NA,some_college,0,<b>That's a big doberman.</b>|<b>That doberman is big.</b>,english,male,0,You and your friend see the following:,NA,1,1568226616274,0.6,0,100,NA,custom_slider1
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/fish-parade-basic.png,0|1,fish,14,no,1,goldfish,jessica,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,21,NA,some_college,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,english,male,0,You and your friend see the following:,NA,2,1568226616274,0.6,0,100,NA,custom_slider1
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/bird-parade-basic.png,0|1,birds,14,no,1,eagle,jessica,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,21,NA,some_college,0,<b>That's a small bird.</b>|<b>That bird is small.</b>,english,male,1,You and your friend see the following:,NA,3,1568226616274,0.6,1,1,NA,custom_slider1
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/dog-parade-basic2.png,NA,dogs2,14,no,1,pug,jessica,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,21,NA,some_college,1,<b>That's a big dog.</b>|<b>That dog is big.</b>,english,male,1,You and your friend see the following:,NA,1,1568226616274,0.6,1,0,NA,custom_slider2
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/flower-parade-basic.png,0|1,flowers,14,no,1,dandelion,jessica,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,21,NA,some_college,1,<b>That's a big dandelion.</b>|<b>That dandelion is big.</b>,english,male,0,You and your friend see the following:,NA,2,1568226616274,0.6,1,0,NA,custom_slider2
507,How well does each of these sentences describe it? (Click on the slider to provide a rating),51,images/tree-parade-basic.png,0|1,trees,14,no,1,sequoia,jessica,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,21,NA,some_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,english,male,1,You and your friend see the following:,NA,3,1568226616274,0.6,0,52,NA,custom_slider2
506,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,NA,2,NA,Margaret,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,29,NA,some_college,NA,NA,English,female,NA,NA,The chair is blue.,1,1568226989792,0.75,NA,100,The chair is yellow.,custom_warmup
506,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,NA,2,NA,Margaret,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,29,NA,some_college,NA,NA,English,female,NA,NA,The basketball is green.,2,1568226989792,0.75,NA,0,The basketball is orange.,custom_warmup
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),1,images/fish-parade-basic.png,0|1,fish,14,NA,2,swordfish,Margaret,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,29,NA,some_college,0,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,female,1,You and your friend see the following:,NA,1,1568226989792,0.75,1,0,NA,custom_slider1
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/tree-parade-basic.png,0|1,trees,14,NA,2,bonsai,Margaret,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,29,NA,some_college,1,<b>That's a big bonsai.</b>|<b>That bonsai is big.</b>,English,female,0,You and your friend see the following:,NA,2,1568226989792,0.75,1,0,NA,custom_slider1
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),14,images/flower-parade-basic.png,0|1,flowers,14,NA,2,dandelion,Margaret,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,29,NA,some_college,1,<b>That's a small dandelion.</b>|<b>That dandelion is small.</b>,English,female,0,You and your friend see the following:,NA,3,1568226989792,0.75,0,57,NA,custom_slider1
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/bird-parade-basic.png,0|1,birds,14,NA,2,hummingbird,Margaret,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,29,NA,some_college,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,female,1,You and your friend see the following:,NA,1,1568226989792,0.75,0,100,NA,custom_slider2
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,images/dog-parade-basic2.png,NA,dogs2,14,NA,2,great dane,Margaret,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,29,NA,some_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,female,1,You and your friend see the following:,NA,2,1568226989792,0.75,0,100,NA,custom_slider2
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/dog-parade-basic.png,0|1,dogs1,14,NA,2,doberman,Margaret,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,29,NA,some_college,0,<b>That's a small doberman.</b>|<b>That doberman is small.</b>,English,female,0,You and your friend see the following:,NA,3,1568226989792,0.75,1,3,NA,custom_slider2
505,How well does each of the sentences describe it? (Click on the slider to provide a rating),91,NA,NA,NA,14,no,1,NA,jennifer,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,59,n/a,some_college,NA,NA,English,male,NA,NA,The basketball is green.,1,1568226700916,0.75,NA,0,The basketball is orange.,custom_warmup
505,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,no,1,NA,jennifer,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,59,n/a,some_college,NA,NA,English,male,NA,NA,The chair is blue.,2,1568226700916,0.75,NA,0,The chair is yellow.,custom_warmup
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/tree-parade-basic.png,1|0,trees,14,no,1,sequoia,jennifer,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,59,n/a,some_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226700916,0.75,0,100,NA,custom_slider1
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/fish-parade-basic.png,1|0,fish,14,no,1,goldfish,jennifer,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,59,n/a,some_college,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568226700916,0.75,0,29,NA,custom_slider1
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),12,images/dog-parade-basic2.png,NA,dogs2,14,no,1,pug,jennifer,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,59,n/a,some_college,1,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,You and your friend see the following:,NA,3,1568226700916,0.75,1,13,NA,custom_slider1
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,images/dog-parade-basic.png,1|0,dogs1,14,no,1,chihuahua,jennifer,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,59,n/a,some_college,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568226700916,0.75,0,18,NA,custom_slider2
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,images/bird-parade-basic.png,1|0,birds,14,no,1,eagle,jennifer,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,59,n/a,some_college,0,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568226700916,0.75,1,1,NA,custom_slider2
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),23,images/flower-parade-basic.png,1|0,flowers,14,no,1,sunflower,jennifer,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,59,n/a,some_college,0,<b>That's a small sunflower.</b>|<b>That sunflower is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568226700916,0.75,1,18,NA,custom_slider2
504,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,NA,NA,NA,14,No,1,NA,mary,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,31,NA,graduated_college,NA,NA,English,male,NA,NA,The chair is blue.,1,1568226890376,1,NA,0,The chair is yellow.,custom_warmup
504,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,NA,NA,NA,14,No,1,NA,mary,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,31,NA,graduated_college,NA,NA,English,male,NA,NA,The basketball is green.,2,1568226890376,1,NA,0,The basketball is orange.,custom_warmup
